,ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
8099,2025,pleno,integral,Insight Analyst,100000,USD,100000,US,remoto,US,media,USA
8100,2025,pleno,integral,Manager,95000,USD,95000,US,presencial,US,media,USA
8101,2025,pleno,integral,Manager,80000,USD,80000,US,presencial,US,media,USA
8102,2025,senior,integral,Analytics Engineer,170000,USD,170000,US,remoto,US,media,USA
8103,2025,senior,integral,Analytics Engineer,150000,USD,150000,US,remoto,US,media,USA
8104,2025,senior,integral,Data Specialist,135000,USD,135000,US,remoto,US,media,USA
8105,2025,senior,integral,Data Specialist,115000,USD,115000,US,remoto,US,media,USA
8106,2025,pleno,integral,Data Specialist,80000,USD,80000,BR,remoto,BR,media,BRA
8107,2025,pleno,integral,Data Specialist,62000,USD,62000,BR,remoto,BR,media,BRA
8108,2025,junior,integral,Analyst,48000,USD,48000,US,remoto,US,media,USA
8109,2025,junior,integral,Analyst,48000,USD,48000,US,remoto,US,media,USA
8110,2025,senior,integral,Developer,178100,USD,178100,US,presencial,US,media,USA
8111,2025,senior,integral,Developer,79800,USD,79800,US,presencial,US,media,USA
8112,2025,senior,integral,Data Engineer,130000,USD,130000,US,presencial,US,media,USA
8113,2025,senior,integral,Data Engineer,104000,USD,104000,US,presencial,US,media,USA
8114,2025,senior,integral,Data Engineer,290004,USD,290004,US,presencial,US,media,USA
8115,2025,senior,integral,Data Engineer,49997,USD,49997,US,presencial,US,media,USA
8116,2025,senior,integral,Data Engineer,290004,USD,290004,US,presencial,US,media,USA
8117,2025,senior,integral,Data Engineer,49997,USD,49997,US,presencial,US,media,USA
8118,2025,junior,integral,Data Engineer,31200,EUR,32842,SK,presencial,SK,media,SVK
8119,2025,junior,integral,Data Engineer,19200,EUR,20210,SK,presencial,SK,media,SVK
8120,2025,pleno,integral,Data Engineer,139440,USD,139440,US,presencial,US,media,USA
8121,2025,pleno,integral,Data Engineer,99600,USD,99600,US,presencial,US,media,USA
8122,2025,senior,integral,Data Engineer,220700,USD,220700,US,presencial,US,media,USA
8123,2025,senior,integral,Data Engineer,175800,USD,175800,US,presencial,US,media,USA
8124,2025,pleno,integral,Data Engineer,49200,EUR,51789,SK,presencial,SK,media,SVK
8125,2025,pleno,integral,Data Engineer,28800,EUR,30315,SK,presencial,SK,media,SVK
8126,2025,pleno,integral,Research Scientist,251000,USD,251000,US,presencial,US,media,USA
8127,2025,pleno,integral,Research Scientist,177000,USD,177000,US,presencial,US,media,USA
8128,2025,senior,integral,Research Engineer,208000,USD,208000,US,presencial,US,media,USA
8129,2025,senior,integral,Research Engineer,141340,USD,141340,US,presencial,US,media,USA
8130,2025,senior,integral,Engineer,190000,USD,190000,US,presencial,US,media,USA
8131,2025,senior,integral,Engineer,133000,USD,133000,US,presencial,US,media,USA
8132,2025,executivo,integral,Executive,120000,USD,120000,US,presencial,US,media,USA
8133,2025,executivo,integral,Executive,110000,USD,110000,US,presencial,US,media,USA
8134,2025,junior,integral,Director,274430,USD,274430,US,presencial,US,media,USA
8135,2025,junior,integral,Director,176878,USD,176878,US,presencial,US,media,USA
8136,2025,pleno,contrato,Software Engineer,138000,USD,138000,US,remoto,US,media,USA
8137,2025,pleno,contrato,Software Engineer,121000,USD,121000,US,remoto,US,media,USA
8138,2025,senior,integral,Software Engineer,220000,USD,220000,US,presencial,US,media,USA
8139,2025,senior,integral,Software Engineer,140000,USD,140000,US,presencial,US,media,USA
8140,2025,executivo,integral,Engineer,333100,USD,333100,US,presencial,US,media,USA
8141,2025,executivo,integral,Engineer,166600,USD,166600,US,presencial,US,media,USA
8142,2025,pleno,integral,Engineer,54000,EUR,56842,SK,presencial,SK,media,SVK
8143,2025,pleno,integral,Engineer,32400,EUR,34105,SK,presencial,SK,media,SVK
8144,2025,senior,integral,Manager,224400,USD,224400,US,presencial,US,media,USA
8145,2025,senior,integral,Manager,154900,USD,154900,US,presencial,US,media,USA
8146,2025,senior,integral,Software Engineer,220700,USD,220700,US,presencial,US,media,USA
8147,2025,senior,integral,Software Engineer,175800,USD,175800,US,presencial,US,media,USA
8148,2025,senior,integral,Engineer,164000,USD,164000,US,presencial,US,media,USA
8149,2025,senior,integral,Engineer,111000,USD,111000,US,presencial,US,media,USA
8150,2025,pleno,integral,Engineer,280000,USD,280000,US,presencial,US,media,USA
8151,2025,pleno,integral,Engineer,130000,USD,130000,US,presencial,US,media,USA
8152,2025,senior,integral,Product Manager,219000,USD,219000,US,remoto,US,media,USA
8153,2025,senior,integral,Product Manager,169000,USD,169000,US,remoto,US,media,USA
8154,2025,senior,integral,Web Developer,142000,USD,142000,US,remoto,US,media,USA
8155,2025,senior,integral,Web Developer,120000,USD,120000,US,remoto,US,media,USA
8156,2025,senior,integral,Product Manager,165000,USD,165000,US,remoto,US,media,USA
8157,2025,senior,integral,Product Manager,150000,USD,150000,US,remoto,US,media,USA
8158,2025,senior,integral,Software Engineer,251600,USD,251600,US,presencial,US,media,USA
8159,2025,senior,integral,Software Engineer,96800,USD,96800,US,presencial,US,media,USA
8160,2025,pleno,integral,Engineer,135000,USD,135000,US,presencial,US,media,USA
8161,2025,pleno,integral,Engineer,100000,USD,100000,US,presencial,US,media,USA
8162,2025,pleno,integral,Engineer,135000,USD,135000,US,presencial,US,media,USA
8163,2025,pleno,integral,Engineer,100000,USD,100000,US,presencial,US,media,USA
8164,2025,pleno,integral,Analyst,181900,USD,181900,US,presencial,US,media,USA
8165,2025,pleno,integral,Analyst,121300,USD,121300,US,presencial,US,media,USA
8166,2025,pleno,integral,Analyst,181900,USD,181900,US,presencial,US,media,USA
8167,2025,pleno,integral,Analyst,121300,USD,121300,US,presencial,US,media,USA
8168,2025,senior,integral,Manager,135493,USD,135493,US,presencial,US,media,USA
8169,2025,senior,integral,Manager,134493,USD,134493,US,presencial,US,media,USA
8170,2025,senior,integral,Actuary,130000,USD,130000,US,remoto,US,media,USA
8171,2025,senior,integral,Actuary,104000,USD,104000,US,remoto,US,media,USA
8172,2025,pleno,integral,Statistician,105000,USD,105000,US,presencial,US,media,USA
8173,2025,pleno,integral,Statistician,88331,USD,88331,US,presencial,US,media,USA
8174,2025,senior,integral,Software Engineer,251460,USD,251460,US,presencial,US,media,USA
8175,2025,senior,integral,Software Engineer,171500,USD,171500,US,presencial,US,media,USA
8176,2025,senior,integral,Software Architect,251460,USD,251460,US,presencial,US,media,USA
8177,2025,senior,integral,Software Architect,171500,USD,171500,US,presencial,US,media,USA
8178,2025,senior,integral,Product Manager,183900,USD,183900,US,remoto,US,media,USA
8179,2025,senior,integral,Product Manager,122600,USD,122600,US,remoto,US,media,USA
8180,2025,junior,integral,Quantitative Analyst,140000,USD,140000,US,presencial,US,media,USA
8181,2025,junior,integral,Quantitative Analyst,135000,USD,135000,US,presencial,US,media,USA
8182,2025,pleno,integral,Data Platform Engineer,220000,USD,220000,US,remoto,US,media,USA
8183,2025,pleno,integral,Data Platform Engineer,180000,USD,180000,US,remoto,US,media,USA
8184,2025,pleno,integral,Analyst,113999,USD,113999,US,presencial,US,media,USA
8185,2025,pleno,integral,Analyst,78620,USD,78620,US,presencial,US,media,USA
8186,2025,junior,integral,Business Intelligence Analyst,90000,USD,90000,US,presencial,US,media,USA
8187,2025,junior,integral,Business Intelligence Analyst,70000,USD,70000,US,presencial,US,media,USA
8188,2025,senior,integral,Manager,172700,USD,172700,US,presencial,US,media,USA
8189,2025,senior,integral,Manager,115100,USD,115100,US,presencial,US,media,USA
8190,2025,pleno,integral,Manager,175000,USD,175000,US,presencial,US,media,USA
8191,2025,pleno,integral,Manager,100000,USD,100000,US,presencial,US,media,USA
8192,2025,pleno,integral,Manager,150000,USD,150000,US,remoto,US,media,USA
8193,2025,pleno,integral,Manager,130000,USD,130000,US,remoto,US,media,USA
8194,2025,senior,integral,Software Engineer,200000,USD,200000,US,presencial,US,media,USA
8195,2025,senior,integral,Software Engineer,150000,USD,150000,US,presencial,US,media,USA
8196,2025,pleno,integral,Engineer,85000,USD,85000,US,presencial,US,media,USA
8197,2025,pleno,integral,Engineer,75000,USD,75000,US,presencial,US,media,USA
8198,2025,senior,integral,Researcher,168000,USD,168000,US,remoto,US,media,USA
8199,2025,senior,integral,Researcher,112000,USD,112000,US,remoto,US,media,USA
8200,2025,pleno,integral,Software Engineer,222000,USD,222000,US,remoto,US,media,USA
8201,2025,pleno,integral,Software Engineer,153000,USD,153000,US,remoto,US,media,USA
8202,2025,pleno,integral,Manager,239000,USD,239000,US,presencial,US,media,USA
8203,2025,pleno,integral,Manager,194000,USD,194000,US,presencial,US,media,USA
8204,2025,senior,integral,Product Manager,254000,USD,254000,US,remoto,US,media,USA
8205,2025,senior,integral,Product Manager,215900,USD,215900,US,remoto,US,media,USA
8206,2025,pleno,integral,Data Engineer,98280,USD,98280,US,presencial,US,media,USA
8207,2025,pleno,integral,Data Engineer,46400,USD,46400,US,presencial,US,media,USA
8208,2025,pleno,integral,Data Engineer,160000,USD,160000,US,presencial,US,media,USA
8209,2025,pleno,integral,Data Engineer,130000,USD,130000,US,presencial,US,media,USA
8210,2025,pleno,integral,Associate,165000,USD,165000,US,presencial,US,media,USA
8211,2025,pleno,integral,Associate,150000,USD,150000,US,presencial,US,media,USA
8212,2025,senior,integral,Data Analyst,174000,USD,174000,US,presencial,US,media,USA
8213,2025,senior,integral,Data Analyst,116000,USD,116000,US,presencial,US,media,USA
8214,2025,senior,integral,Data Analysis,192600,USD,192600,US,presencial,US,media,USA
8215,2025,senior,integral,Data Analysis,128400,USD,128400,US,presencial,US,media,USA
8216,2025,executivo,integral,Director,314960,USD,314960,US,presencial,US,media,USA
8217,2025,executivo,integral,Director,164780,USD,164780,US,presencial,US,media,USA
8218,2025,senior,integral,Systems Engineer,158000,USD,158000,US,presencial,US,media,USA
8219,2025,senior,integral,Systems Engineer,105400,USD,105400,US,presencial,US,media,USA
8220,2025,senior,integral,DevOps Engineer,165000,USD,165000,US,remoto,US,media,USA
8221,2025,senior,integral,DevOps Engineer,145000,USD,145000,US,remoto,US,media,USA
8222,2025,pleno,integral,Software Engineer,160000,USD,160000,US,presencial,US,media,USA
8223,2025,pleno,integral,Software Engineer,120000,USD,120000,US,presencial,US,media,USA
8224,2025,senior,integral,Software Engineer,190000,USD,190000,US,presencial,US,media,USA
8225,2025,senior,integral,Software Engineer,150000,USD,150000,US,presencial,US,media,USA
8226,2025,senior,integral,Analyst,145000,USD,145000,US,presencial,US,media,USA
8227,2025,senior,integral,Analyst,116000,USD,116000,US,presencial,US,media,USA
8228,2025,senior,integral,Software Engineer,199160,USD,199160,US,presencial,US,media,USA
8229,2025,senior,integral,Software Engineer,132600,USD,132600,US,presencial,US,media,USA
8230,2025,senior,integral,Software Engineer,155000,USD,155000,US,presencial,US,media,USA
8231,2025,senior,integral,Software Engineer,120000,USD,120000,US,presencial,US,media,USA
8232,2025,senior,integral,AI Engineer,130000,USD,130000,US,presencial,US,media,USA
8233,2025,senior,integral,AI Engineer,120000,USD,120000,US,presencial,US,media,USA
8234,2025,pleno,integral,Data Analyst,111000,USD,111000,US,remoto,US,media,USA
8235,2025,pleno,integral,Data Analyst,79400,USD,79400,US,remoto,US,media,USA
8236,2025,senior,integral,Data Engineer,140000,USD,140000,US,presencial,US,media,USA
8237,2025,senior,integral,Data Engineer,130000,USD,130000,US,presencial,US,media,USA
8238,2025,senior,integral,Prompt Engineer,130000,USD,130000,US,presencial,US,media,USA
8239,2025,senior,integral,Prompt Engineer,120000,USD,120000,US,presencial,US,media,USA
8240,2025,senior,integral,Director,424000,USD,424000,US,presencial,US,media,USA
8241,2025,senior,integral,Director,326000,USD,326000,US,presencial,US,media,USA
8242,2025,senior,integral,Architect,130000,USD,130000,US,presencial,US,media,USA
8243,2025,senior,integral,Architect,120000,USD,120000,US,presencial,US,media,USA
8244,2025,senior,integral,Technical Lead,189200,USD,189200,US,remoto,US,media,USA
8245,2025,senior,integral,Technical Lead,142300,USD,142300,US,remoto,US,media,USA
8246,2025,pleno,integral,Quantitative Developer,200000,USD,200000,US,presencial,US,media,USA
8247,2025,pleno,integral,Quantitative Developer,150000,USD,150000,US,presencial,US,media,USA
8248,2025,senior,integral,Engineer,130000,USD,130000,US,presencial,US,media,USA
8249,2025,senior,integral,Engineer,120000,USD,120000,US,presencial,US,media,USA
8250,2025,senior,integral,Engineer,130000,USD,130000,US,presencial,US,media,USA
8251,2025,senior,integral,Engineer,120000,USD,120000,US,presencial,US,media,USA
8252,2025,senior,integral,Engineer,130000,USD,130000,US,presencial,US,media,USA
8253,2025,senior,integral,Engineer,120000,USD,120000,US,presencial,US,media,USA
8254,2025,pleno,integral,Associate,241340,USD,241340,US,presencial,US,media,USA
8255,2025,pleno,integral,Associate,153600,USD,153600,US,presencial,US,media,USA
8256,2025,pleno,integral,Engineer,140000,USD,140000,US,presencial,US,media,USA
8257,2025,pleno,integral,Engineer,130000,USD,130000,US,presencial,US,media,USA
8258,2025,senior,integral,Machine Learning Engineer,345600,USD,345600,US,presencial,US,media,USA
8259,2025,senior,integral,Machine Learning Engineer,194600,USD,194600,US,presencial,US,media,USA
8260,2025,senior,integral,Analytics Engineer,217200,USD,217200,US,presencial,US,media,USA
8261,2025,senior,integral,Analytics Engineer,111100,USD,111100,US,presencial,US,media,USA
8262,2025,senior,integral,Analyst,188640,USD,188640,US,presencial,US,media,USA
8263,2025,senior,integral,Analyst,125760,USD,125760,US,presencial,US,media,USA
8264,2025,senior,integral,AI Developer,180000,USD,180000,US,remoto,US,media,USA
8265,2025,senior,integral,AI Developer,100000,USD,100000,US,remoto,US,media,USA
8266,2025,pleno,integral,Data Strategist,370000,USD,370000,US,remoto,US,media,USA
8267,2025,pleno,integral,Data Strategist,70000,USD,70000,US,remoto,US,media,USA
8268,2025,senior,integral,Manager,287600,USD,287600,US,presencial,US,media,USA
8269,2025,senior,integral,Manager,120400,USD,120400,US,presencial,US,media,USA
8270,2025,pleno,integral,Product Owner,180000,USD,180000,US,remoto,US,media,USA
8271,2025,pleno,integral,Product Owner,100000,USD,100000,US,remoto,US,media,USA
8272,2025,pleno,integral,Product Owner,180000,USD,180000,US,remoto,US,media,USA
8273,2025,pleno,integral,Product Owner,100000,USD,100000,US,remoto,US,media,USA
8274,2025,senior,integral,Business Intelligence Engineer,145000,USD,145000,US,remoto,US,media,USA
8275,2025,senior,integral,Business Intelligence Engineer,130000,USD,130000,US,remoto,US,media,USA
8276,2025,pleno,integral,Manager,178800,USD,178800,US,presencial,US,media,USA
8277,2025,pleno,integral,Manager,83200,USD,83200,US,presencial,US,media,USA
8278,2025,senior,integral,Software Developer,140000,USD,140000,US,remoto,US,media,USA
8279,2025,senior,integral,Software Developer,100000,USD,100000,US,remoto,US,media,USA
8280,2025,junior,integral,Analyst,88000,USD,88000,US,presencial,US,media,USA
8281,2025,junior,integral,Analyst,64000,USD,64000,US,presencial,US,media,USA
8282,2025,pleno,integral,Manager,236000,USD,236000,US,presencial,US,media,USA
8283,2025,pleno,integral,Manager,171500,USD,171500,US,presencial,US,media,USA
8284,2025,senior,integral,Systems Engineer,298800,USD,298800,US,presencial,US,media,USA
8285,2025,senior,integral,Systems Engineer,165000,USD,165000,US,presencial,US,media,USA
8286,2025,senior,integral,Systems Engineer,298800,USD,298800,US,presencial,US,media,USA
8287,2025,senior,integral,Systems Engineer,165000,USD,165000,US,presencial,US,media,USA
8288,2025,senior,integral,Developer,162800,USD,162800,US,remoto,US,media,USA
8289,2025,senior,integral,Developer,99000,USD,99000,US,remoto,US,media,USA
8290,2025,pleno,integral,Data Scientist,162000,USD,162000,US,presencial,US,media,USA
8291,2025,pleno,integral,Data Scientist,120000,USD,120000,US,presencial,US,media,USA
8292,2025,pleno,integral,Data Scientist,225000,USD,225000,US,presencial,US,media,USA
8293,2025,pleno,integral,Data Scientist,99000,USD,99000,US,presencial,US,media,USA
8294,2025,pleno,integral,Manager,202000,USD,202000,US,remoto,US,media,USA
8295,2025,pleno,integral,Manager,104000,USD,104000,US,remoto,US,media,USA
8296,2025,pleno,integral,Data Steward,225000,USD,225000,US,presencial,US,media,USA
8297,2025,pleno,integral,Data Steward,150000,USD,150000,US,presencial,US,media,USA
8298,2025,senior,integral,Data Architect,200000,USD,200000,US,presencial,US,media,USA
8299,2025,senior,integral,Data Architect,150000,USD,150000,US,presencial,US,media,USA
8300,2025,pleno,integral,Associate,73700,USD,73700,CA,presencial,CA,media,CAN
8301,2025,pleno,integral,Associate,49200,USD,49200,CA,presencial,CA,media,CAN
8302,2025,senior,integral,Architect,185000,USD,185000,US,remoto,US,media,USA
8303,2025,senior,integral,Architect,113100,USD,113100,US,remoto,US,media,USA
8304,2025,senior,integral,Analytics Engineer,200000,USD,200000,US,remoto,US,media,USA
8305,2025,senior,integral,Analytics Engineer,150000,USD,150000,US,remoto,US,media,USA
8306,2025,senior,integral,Data Management Analyst,138899,USD,138899,US,presencial,US,media,USA
8307,2025,senior,integral,Data Management Analyst,86954,USD,86954,US,presencial,US,media,USA
8308,2025,pleno,integral,Data Visualization Engineer,160000,USD,160000,US,presencial,US,media,USA
8309,2025,pleno,integral,Data Visualization Engineer,115000,USD,115000,US,presencial,US,media,USA
8310,2025,junior,integral,Data Analyst,109527,AUD,71121,AU,presencial,AU,media,AUS
8311,2025,junior,integral,Data Analyst,96811,AUD,62864,AU,presencial,AU,media,AUS
8312,2025,junior,integral,Data Analyst,82780,USD,82780,US,presencial,US,media,USA
8313,2025,junior,integral,Data Analyst,66220,USD,66220,US,presencial,US,media,USA
8314,2025,executivo,integral,Director,150000,USD,150000,US,remoto,US,media,USA
8315,2025,executivo,integral,Director,125000,USD,125000,US,remoto,US,media,USA
8316,2025,senior,integral,Data Analytics Manager,192000,USD,192000,US,remoto,US,media,USA
8317,2025,senior,integral,Data Analytics Manager,136000,USD,136000,US,remoto,US,media,USA
8318,2025,senior,integral,Data Analyst,140000,USD,140000,US,remoto,US,media,USA
8319,2025,senior,integral,Data Analyst,120000,USD,120000,US,remoto,US,media,USA
8320,2025,senior,integral,Data Analyst,110000,USD,110000,US,presencial,US,media,USA
8321,2025,senior,integral,Data Analyst,80000,USD,80000,US,presencial,US,media,USA
8322,2025,junior,integral,Data Analyst,50000,USD,50000,US,presencial,US,media,USA
8323,2025,junior,integral,Data Analyst,40000,USD,40000,US,presencial,US,media,USA
8324,2025,senior,integral,Machine Learning Engineer,275000,USD,275000,US,remoto,US,media,USA
8325,2025,senior,integral,Machine Learning Engineer,200000,USD,200000,US,remoto,US,media,USA
8326,2025,pleno,integral,Machine Learning Engineer,250000,USD,250000,AU,presencial,AU,media,AUS
8327,2025,pleno,integral,Machine Learning Engineer,175000,USD,175000,AU,presencial,AU,media,AUS
8328,2025,pleno,integral,BI Developer,95000,USD,95000,US,presencial,US,media,USA
8329,2025,pleno,integral,BI Developer,77970,USD,77970,US,presencial,US,media,USA
8330,2025,pleno,integral,Data Specialist,72000,USD,72000,US,presencial,US,media,USA
8331,2025,pleno,integral,Data Specialist,57000,USD,57000,US,presencial,US,media,USA
8332,2025,senior,integral,Data Scientist,225000,USD,225000,US,presencial,US,media,USA
8333,2025,senior,integral,Data Scientist,200000,USD,200000,US,presencial,US,media,USA
8334,2025,senior,integral,Software Engineer,253000,USD,253000,US,remoto,US,media,USA
8335,2025,senior,integral,Software Engineer,193600,USD,193600,US,remoto,US,media,USA
8336,2025,senior,integral,Software Engineer,224300,USD,224300,US,remoto,US,media,USA
8337,2025,senior,integral,Software Engineer,171600,USD,171600,US,remoto,US,media,USA
8338,2025,pleno,integral,Data Engineer,176000,USD,176000,US,remoto,US,media,USA
8339,2025,pleno,integral,Data Engineer,175698,USD,175698,US,remoto,US,media,USA
8340,2025,pleno,integral,Data Engineer,215000,USD,215000,US,presencial,US,media,USA
8341,2025,pleno,integral,Data Engineer,175000,USD,175000,US,presencial,US,media,USA
8342,2025,senior,integral,Data Engineer,200000,USD,200000,US,remoto,US,media,USA
8343,2025,senior,integral,Data Engineer,25000,USD,25000,US,remoto,US,media,USA
8344,2025,senior,integral,Data Engineer,200000,USD,200000,US,remoto,US,media,USA
8345,2025,senior,integral,Data Engineer,25000,USD,25000,US,remoto,US,media,USA
8346,2025,pleno,integral,Data Engineer,170000,USD,170000,US,remoto,US,media,USA
8347,2025,pleno,integral,Data Engineer,120000,USD,120000,US,remoto,US,media,USA
8348,2025,pleno,integral,Data Engineer,170000,USD,170000,US,remoto,US,media,USA
8349,2025,pleno,integral,Data Engineer,120000,USD,120000,US,remoto,US,media,USA
8350,2025,pleno,integral,Data Engineer,170000,USD,170000,US,remoto,US,media,USA
8351,2025,pleno,integral,Data Engineer,120000,USD,120000,US,remoto,US,media,USA
8352,2025,pleno,integral,Data Engineer,170000,USD,170000,US,remoto,US,media,USA
8353,2025,pleno,integral,Data Engineer,120000,USD,120000,US,remoto,US,media,USA
8354,2025,pleno,integral,Data Engineer,170000,USD,170000,US,remoto,US,media,USA
8355,2025,pleno,integral,Data Engineer,120000,USD,120000,US,remoto,US,media,USA
8356,2025,pleno,integral,Data Engineer,170000,USD,170000,US,remoto,US,media,USA
8357,2025,pleno,integral,Data Engineer,120000,USD,120000,US,remoto,US,media,USA
8358,2025,pleno,integral,Data Engineer,170000,USD,170000,US,remoto,US,media,USA
8359,2025,pleno,integral,Data Engineer,120000,USD,120000,US,remoto,US,media,USA
8360,2025,pleno,integral,Data Engineer,170000,USD,170000,US,remoto,US,media,USA
8361,2025,pleno,integral,Data Engineer,120000,USD,120000,US,remoto,US,media,USA
8362,2025,executivo,integral,Data Engineer,189000,USD,189000,US,presencial,US,media,USA
8363,2025,executivo,integral,Data Engineer,151200,USD,151200,US,presencial,US,media,USA
8364,2025,senior,integral,Data Engineer,145000,USD,145000,US,presencial,US,media,USA
8365,2025,senior,integral,Data Engineer,135000,USD,135000,US,presencial,US,media,USA
8366,2025,senior,integral,Product Manager,200900,USD,200900,US,remoto,US,media,USA
8367,2025,senior,integral,Product Manager,170765,USD,170765,US,remoto,US,media,USA
8368,2025,pleno,integral,Engineering Manager,300000,USD,300000,US,presencial,US,media,USA
8369,2025,pleno,integral,Engineering Manager,222000,USD,222000,US,presencial,US,media,USA
8370,2025,senior,integral,AI Engineer,240800,USD,240800,US,presencial,US,media,USA
8371,2025,senior,integral,AI Engineer,193400,USD,193400,US,presencial,US,media,USA
8372,2025,senior,integral,Data Scientist,220000,USD,220000,US,remoto,US,media,USA
8373,2025,senior,integral,Data Scientist,180000,USD,180000,US,remoto,US,media,USA
8374,2025,pleno,integral,Data Scientist,149500,USD,149500,CA,remoto,CA,media,CAN
8375,2025,pleno,integral,Data Scientist,149500,USD,149500,CA,remoto,CA,media,CAN
8376,2025,pleno,integral,Data Scientist,120000,USD,120000,US,presencial,US,media,USA
8377,2025,pleno,integral,Data Scientist,100000,USD,100000,US,presencial,US,media,USA
8378,2025,senior,integral,Data Scientist,270000,USD,270000,US,remoto,US,media,USA
8379,2025,senior,integral,Data Scientist,169000,USD,169000,US,remoto,US,media,USA
8380,2025,pleno,integral,Data Scientist,110000,USD,110000,US,presencial,US,media,USA
8381,2025,pleno,integral,Data Scientist,70000,USD,70000,US,presencial,US,media,USA
8382,2025,senior,integral,Data Scientist,260000,USD,260000,US,presencial,US,media,USA
8383,2025,senior,integral,Data Scientist,180000,USD,180000,US,presencial,US,media,USA
8384,2025,senior,integral,Data Scientist,167900,USD,167900,US,remoto,US,media,USA
8385,2025,senior,integral,Data Scientist,111900,USD,111900,US,remoto,US,media,USA
8386,2025,junior,integral,Software Engineer,188100,USD,188100,US,presencial,US,media,USA
8387,2025,junior,integral,Software Engineer,125400,USD,125400,US,presencial,US,media,USA
8388,2025,pleno,integral,Manager,150000,USD,150000,US,remoto,US,media,USA
8389,2025,pleno,integral,Manager,130000,USD,130000,US,remoto,US,media,USA
8390,2025,pleno,integral,Software Engineer,270000,USD,270000,US,presencial,US,media,USA
8391,2025,pleno,integral,Software Engineer,120000,USD,120000,US,presencial,US,media,USA
8392,2025,pleno,integral,Software Engineer,300000,USD,300000,US,presencial,US,media,USA
8393,2025,pleno,integral,Software Engineer,150000,USD,150000,US,presencial,US,media,USA
8394,2025,senior,integral,Product Manager,182000,USD,182000,US,presencial,US,media,USA
8395,2025,senior,integral,Product Manager,157000,USD,157000,US,presencial,US,media,USA
8396,2025,executivo,integral,Head of Marketing,230000,USD,230000,US,presencial,US,media,USA
8397,2025,executivo,integral,Head of Marketing,190000,USD,190000,US,presencial,US,media,USA
8398,2025,senior,integral,Software Engineer,170000,USD,170000,US,presencial,US,media,USA
8399,2025,senior,integral,Software Engineer,145000,USD,145000,US,presencial,US,media,USA
8400,2025,pleno,integral,Software Engineer,270000,USD,270000,US,presencial,US,media,USA
8401,2025,pleno,integral,Software Engineer,120000,USD,120000,US,presencial,US,media,USA
8402,2025,pleno,integral,Software Engineer,300000,USD,300000,US,presencial,US,media,USA
8403,2025,pleno,integral,Software Engineer,150000,USD,150000,US,presencial,US,media,USA
8404,2025,pleno,integral,Software Engineer,300000,USD,300000,US,presencial,US,media,USA
8405,2025,pleno,integral,Software Engineer,150000,USD,150000,US,presencial,US,media,USA
8406,2025,senior,integral,Engineer,230000,USD,230000,US,remoto,US,media,USA
8407,2025,senior,integral,Engineer,185000,USD,185000,US,remoto,US,media,USA
8408,2025,pleno,integral,Product Manager,140000,USD,140000,US,remoto,US,media,USA
8409,2025,pleno,integral,Product Manager,125000,USD,125000,US,remoto,US,media,USA
8410,2025,pleno,integral,Software Engineer,260000,USD,260000,US,presencial,US,media,USA
8411,2025,pleno,integral,Software Engineer,180000,USD,180000,US,presencial,US,media,USA
8412,2025,pleno,integral,Product Analyst,100000,USD,100000,US,presencial,US,media,USA
8413,2025,pleno,integral,Product Analyst,75000,USD,75000,US,presencial,US,media,USA
8414,2025,senior,integral,Software Engineer,250000,USD,250000,US,presencial,US,media,USA
8415,2025,senior,integral,Software Engineer,200000,USD,200000,US,presencial,US,media,USA
8416,2025,pleno,integral,Associate,145000,USD,145000,US,presencial,US,media,USA
8417,2025,pleno,integral,Associate,125000,USD,125000,US,presencial,US,media,USA
8418,2025,senior,integral,Quantitative Analyst,130000,USD,130000,US,presencial,US,media,USA
8419,2025,senior,integral,Quantitative Analyst,100000,USD,100000,US,presencial,US,media,USA
8420,2025,pleno,integral,DevOps Engineer,120000,USD,120000,US,presencial,US,media,USA
8421,2025,pleno,integral,DevOps Engineer,89769,USD,89769,US,presencial,US,media,USA
8422,2025,senior,integral,DevOps Engineer,180000,USD,180000,US,presencial,US,media,USA
8423,2025,senior,integral,DevOps Engineer,129620,USD,129620,US,presencial,US,media,USA
8424,2025,pleno,integral,Platform Engineer,135000,USD,135000,US,presencial,US,media,USA
8425,2025,pleno,integral,Platform Engineer,97097,USD,97097,US,presencial,US,media,USA
8426,2025,senior,integral,DevOps Engineer,180000,USD,180000,US,presencial,US,media,USA
8427,2025,senior,integral,DevOps Engineer,137510,USD,137510,US,presencial,US,media,USA
8428,2025,pleno,integral,Engineer,118400,USD,118400,US,presencial,US,media,USA
8429,2025,pleno,integral,Engineer,90000,USD,90000,US,presencial,US,media,USA
8430,2025,executivo,integral,Account Executive,67000,USD,67000,US,presencial,US,media,USA
8431,2025,executivo,integral,Account Executive,62000,USD,62000,US,presencial,US,media,USA
8432,2025,pleno,integral,Manager,138000,USD,138000,US,presencial,US,media,USA
8433,2025,pleno,integral,Manager,70000,USD,70000,US,presencial,US,media,USA
8434,2025,pleno,integral,Technical Support Specialist,74000,USD,74000,US,presencial,US,media,USA
8435,2025,pleno,integral,Technical Support Specialist,62000,USD,62000,US,presencial,US,media,USA
8436,2025,senior,integral,Solutions Architect,190000,USD,190000,US,remoto,US,media,USA
